LOCATION,TIME,working_age,population,gdp_ppp,inflation,exports,imports,eu,ea
CHL,2015,68.827,17.971423,407878.248,4.348773,29.3763486015557,29.5959266954728,0.0,0.0
CHL,2016,68.743,18.167147,426776.809,3.786194,28.1486278851089,27.5394136092032,0.0,0.0
CHL,2017,68.725,18.419192,451984.54,2.182719,28.4368472341405,27.2171741676453,0.0,0.0
CHL,2018,68.741,18.751405,463368.859,2.43489,28.5071835465255,28.8144392127022,0.0,0.0
COL,1950,53.948,,,,,,0.0,0.0
COL,1951,53.473,,,,,,0.0,0.0
COL,1952,53.048,,,,,,0.0,0.0
COL,1953,52.662,,,,,,0.0,0.0
COL,1954,52.317,,,,,,0.0,0.0
COL,1955,52.013,,,,,,0.0,0.0
COL,1956,51.567,,,,,,0.0,0.0
COL,1957,51.193,,,,,,0.0,0.0
COL,1958,50.873,,,,,,0.0,0.0
COL,1959,50.603,,,,,,0.0,0.0
COL,1960,50.385,16.480383,,,,,0.0,0.0
COL,1961,50.177,16.982315,,,,,0.0,0.0
COL,1962,50.002,17.500171,,,,,0.0,0.0
COL,1963,49.881,18.03355,,,,,0.0,0.0
COL,1964,49.839,18.581974,,,,,0.0,0.0
COL,1965,49.88,19.144223,,,,,0.0,0.0
COL,1966,49.862,19.721462,,,,,0.0,0.0
COL,1967,49.946,20.311371,,,,,0.0,0.0
COL,1968,50.115,20.905059,,,,,0.0,0.0
COL,1969,50.357,21.490945,,,,,0.0,0.0
COL,1970,50.676,22.061215,,,,,0.0,0.0
COL,1971,50.971,22.611986,,12.05674,,,0.0,0.0
COL,1972,51.397,23.146803,,12.02532,,,0.0,0.0
COL,1973,51.911,23.674504,,22.59887,,,0.0,0.0
COL,1974,52.448,24.208021,,22.58064,,,0.0,0.0
COL,1975,52.971,24.756973,33205.665,25.18797,15.7949515581037,15.2004284889277,0.0,0.0
COL,1976,53.592,25.323406,36659.912,18.91892,16.8902956772563,15.1369720201349,0.0,0.0
COL,1977,54.096,25.905127,40569.6,34.09091,16.564129339525,14.4220172620023,0.0,0.0
COL,1978,54.555,26.502166,47117.338,17.51412,16.1842682820241,15.1208154198849,0.0,0.0
COL,1979,55.064,27.113512,53797.652,24.19872,14.6815728587706,14.7796644150125,0.0,0.0
COL,1980,55.655,27.7379,61095.046,26.58064,15.5122754168838,17.1761486690349,0.0,0.0
COL,1981,56.086,28.375991,68528.285,27.52294,11.2202194272537,17.023412953058,0.0,0.0
COL,1982,56.642,29.027162,73582.395,24.70024,10.2243692102171,16.8149288664721,0.0,0.0
COL,1983,57.241,29.687094,77772.817,19.48718,9.70208963715711,14.7005138870275,0.0,0.0
COL,1984,57.77,30.350086,83008.015,16.36266,10.9631844596145,13.9469442167172,0.0,0.0
COL,1985,58.83,30.802221,88220.892,23.97418,12.6373990916788,14.0557065412344,0.0,0.0
COL,1986,58.975,31.439997,95189.785,18.85459,17.0963754677243,13.5248018967574,0.0,0.0
COL,1987,59.045,32.096973,103009.869,23.31039,15.218737647096,14.5717055280998,0.0,0.0
COL,1988,59.079,32.76711,111458.759,28.14007,14.44206370429,15.6280296736452,0.0,0.0
COL,1989,59.116,33.446912,119941.139,25.86139,15.8098747100596,15.6194087345317,0.0,0.0
COL,1990,59.186,34.130022,165700.635,29.13782,17.8940604890117,16.8142267427584,0.0,0.0
COL,1991,59.278,34.83057,176082.271,30.34844,18.335721010673,15.7545267381106,0.0,0.0
COL,1992,59.403,35.52094,187881.644,27.03056,15.1263710941495,17.910923849031,0.0,0.0
COL,1993,59.555,36.207108,203347.607,22.44132,13.9074098025919,21.3875197585515,0.0,0.0
COL,1994,59.727,36.853905,219336.691,22.84719,12.8525679412884,22.2330138317283,0.0,0.0
COL,1995,59.909,37.472184,235861.379,20.89713,12.7953434303874,22.2509880881939,0.0,0.0
COL,1996,60.086,38.06805,243994.265,20.79709,13.391964152293,22.1242609414675,0.0,0.0
COL,1997,60.281,38.635691,256130.449,18.46257,12.7642891327491,21.8959525402939,0.0,0.0
COL,1998,60.498,39.184456,260578.396,18.68126,12.7069392772729,21.8454358591377,0.0,0.0
COL,1999,60.743,39.730798,250618.738,10.8734,15.3332978982691,18.762861569966,0.0,0.0
COL,2000,61.013,40.295563,262804.16,9.22257,17.5052446771795,20.5070939136013,0.0,0.0
COL,2001,61.325,40.813541,273074.932,7.969703,16.495376330943,21.9211738278363,0.0,0.0
COL,2002,61.656,41.328824,284339.865,6.351925,15.6461640261764,21.7014749743931,0.0,0.0
COL,2003,62.006,41.848959,300969.204,7.130742,16.9557881653647,22.6068618124808,0.0,0.0
COL,2004,62.372,42.368489,325554.521,5.901262,17.2182260903068,21.0600120560008,0.0,0.0
COL,2005,62.732,42.888592,351494.949,5.05142,16.9710437391629,20.4516537557921,0.0,0.0
COL,2006,63.174,43.405956,386455.856,4.29245,17.7285877506525,21.9127682099768,0.0,0.0
COL,2007,63.593,43.926929,423576.909,5.545141,16.4331421263646,20.6657549719257,0.0,0.0
COL,2008,63.992,44.451147,445994.474,6.99855,18.1095951350739,21.0580542813616,0.0,0.0
COL,2009,64.357,44.978832,454515.97,4.201045,16.4244956875755,18.731632819883,0.0,0.0
COL,2010,64.682,45.509584,480479.224,2.271183,16.3408447597691,17.923758408999,0.0,0.0
COL,2011,64.992,46.044601,524596.546,3.41759,19.2765050733171,20.1939184812196,0.0,0.0
COL,2012,65.259,46.581823,548251.361,3.167325,18.8112052836654,20.0239457350035,0.0,0.0
COL,2013,65.487,47.121089,585888.316,2.018099,18.0864397214368,19.9002090764088,0.0,0.0
COL,2014,65.675,47.661787,618792.732,2.897819,16.6347491096509,20.8527165314594,0.0,0.0
COL,2015,65.829,48.203405,624119.465,4.990234,15.6502115094968,22.7105526089485,0.0,0.0
COL,2016,65.935,48.747708,665398.39,7.514293,14.7171392781975,21.4855137060045,0.0,0.0
COL,2017,66.015,49.291609,693117.075,4.312141,15.1452897484005,20.1376251940583,0.0,0.0
COL,2018,66.069,49.83424,738255.957,3.240234,15.8997196775431,20.6350331193542,0.0,0.0
EST,1950,63.831,,,,,,1.0,1.0
EST,1951,64.154,,,,,,1.0,1.0
EST,1952,64.696,,,,,,1.0,1.0
EST,1953,65.232,,,,,,1.0,1.0
EST,1954,65.65,,,,,,1.0,1.0
EST,1955,65.928,,,,,,1.0,1.0
EST,1956,66.369,,,,,,1.0,1.0
EST,1957,66.556,,,,,,1.0,1.0
EST,1958,66.555,,,,,,1.0,1.0
EST,1959,66.465,,,,,,1.0,1.0
EST,1960,66.353,1.216819,,,,,1.0,1.0
EST,1961,66.19,1.230499,,,,,1.0,1.0
EST,1962,66.116,1.245076,,,,,1.0,1.0
EST,1963,66.127,1.260213,,,,,1.0,1.0
EST,1964,66.18,1.275437,,,,,1.0,1.0
EST,1965,66.241,1.290396,,,,,1.0,1.0
EST,1966,66.215,1.304987,,,,,1.0,1.0
EST,1967,66.214,1.319245,,,,,1.0,1.0
EST,1968,66.221,1.333176,,,,,1.0,1.0
EST,1969,66.218,1.346818,,,,,1.0,1.0
EST,1970,66.23,1.360076,,,,,1.0,1.0
EST,1971,66.139,1.376955,,,,,1.0,1.0
EST,1972,65.985,1.392518,,,,,1.0,1.0
EST,1973,65.94,1.405951,,,,,1.0,1.0
EST,1974,65.933,1.418169,,,,,1.0,1.0
EST,1975,65.924,1.429352,,,,,1.0,1.0
EST,1976,65.939,1.439576,,,,,1.0,1.0
EST,1977,65.936,1.450211,,,,,1.0,1.0
EST,1978,65.925,1.460188,,,,,1.0,1.0
EST,1979,65.895,1.468333,,,,,1.0,1.0
EST,1980,65.864,1.477219,,,,,1.0,1.0
EST,1981,65.93,1.487666,,,,,1.0,1.0
EST,1982,66.061,1.498414,,,,,1.0,1.0
EST,1983,66.129,1.508745,,,,,1.0,1.0
EST,1984,66.202,1.518617,,,,,1.0,1.0
EST,1985,66.361,1.528781,,,,,1.0,1.0
EST,1986,66.457,1.54019,,,,,1.0,1.0
EST,1987,66.453,1.552221,,,,,1.0,1.0
EST,1988,66.37,1.5619,,,,,1.0,1.0
EST,1989,66.221,1.568131,,,,,1.0,1.0
EST,1990,66.11,1.569174,,,,,1.0,1.0
EST,1991,66.05,1.561314,,,,,1.0,1.0
EST,1992,65.963,1.533091,,,,,1.0,1.0
EST,1993,65.866,1.494128,8652.323,,64.2245750849771,68.1032735405411,1.0,1.0
EST,1994,65.81,1.462514,8691.941,,69.2026477655626,79.1662615822848,1.0,1.0
EST,1995,65.781,1.436634,9275.903,,65.9767529510118,73.2698784561297,1.0,1.0
EST,1996,65.811,1.415594,9719.971,,61.3542350989095,71.7859303317892,1.0,1.0
EST,1997,65.911,1.399535,11149.006,,70.4741030390431,80.7741208141957,1.0,1.0
EST,1998,66.178,1.386156,11696.499,8.744751,73.7404343490292,83.3237739817435,1.0,1.0
EST,1999,66.581,1.375654,11705.252,3.296111,69.8038344808807,74.1841699885338,1.0,1.0
EST,2000,67.376,1.396985,13184.477,4.018489,61.5463332477854,64.7828949731819,1.0,1.0
EST,2001,67.562,1.388115,14334.132,5.74828,61.2068569263879,65.1570187162659,1.0,1.0
EST,2002,67.71,1.37935,16097.532,3.571913,57.9206508757039,65.3226004887639,1.0,1.0
EST,2003,67.866,1.37072,17989.12,1.334991,57.1413194210929,65.5905152145753,1.0,1.0
EST,2004,68.007,1.36255,19787.615,3.048111,61.0869516296654,68.9074603323977,1.0,1.0
EST,2005,68.074,1.354775,22523.035,4.079714,65.4743010611721,70.5461205443581,1.0,1.0
EST,2006,67.965,1.34681,26003.489,4.437621,63.3059913911719,73.4219547025245,1.0,1.0
EST,2007,67.776,1.34068,29715.859,6.601326,62.6084637255945,71.4003102030461,1.0,1.0
EST,2008,67.669,1.33709,30525.864,10.36236,66.3115573830274,70.2113555984266,1.0,1.0
EST,2009,67.532,1.334515,27502.871,-0.07840831,60.5219565723599,55.5858818187045,1.0,1.0
EST,2010,67.322,1.331475,29046.155,2.972045,74.4333657693902,68.0656490720065,1.0,1.0
EST,2011,66.99,1.327439,32895.25,4.981901,85.8218643562068,80.05876926974,1.0,1.0
EST,2012,66.542,1.322696,34642.164,3.9334,85.5675634123131,83.9241983978361,1.0,1.0
EST,2013,66.059,1.317997,36432.845,2.780567,84.0234024702817,81.3571841244654,1.0,1.0
EST,2014,65.548,1.314545,38300.163,-0.1061751,81.3308981156804,77.8642907618956,1.0,1.0
EST,2015,65.095,1.314608,38658.851,-0.492326,76.8734131563936,72.9681600349145,1.0,1.0
EST,2016,64.665,1.31579,41548.815,0.1486849,76.3629434371391,72.7867542447952,1.0,1.0
EST,2017,64.258,1.317384,44601.599,3.417236,75.6391091534634,71.6812825056353,1.0,1.0
EST,2018,63.96,1.321977,48023.215,3.436327,74.118860454478,71.5376272792955,1.0,1.0
ISR,1950,66.609,,,,,,0.0,0.0
ISR,1951,65.453,,,,,,0.0,0.0
ISR,1952,64.288,,,,,,0.0,0.0
ISR,1953,63.425,,,,,,0.0,0.0
ISR,1954,62.654,,,,,,0.0,0.0
ISR,1955,61.84,,,,,,0.0,0.0
ISR,1956,60.966,,,,,,0.0,0.0
ISR,1957,60.289,,,,,,0.0,0.0
ISR,1958,59.909,,,,,,0.0,0.0
ISR,1959,59.742,,,,,,0.0,0.0
ISR,1960,59.058,2.1504,,,,,0.0,0.0
ISR,1961,58.893,2.2342,,,,,0.0,0.0
ISR,1962,59.237,2.3318,,,,,0.0,0.0
ISR,1963,59.265,2.4301,,,,,0.0,0.0
ISR,1964,59.443,2.5256,,,,,0.0,0.0
ISR,1965,59.532,2.5984,,,,,0.0,0.0
ISR,1966,59.964,2.6574,,,,,0.0,0.0
ISR,1967,60.324,2.708,,,,,0.0,0.0
ISR,1968,60.131,2.8067,,,,,0.0,0.0
ISR,1969,60.216,2.8791,,,,,0.0,0.0
ISR,1970,60.222,2.9582,,,21.6576258120976,39.5882182216218,0.0,0.0
ISR,1971,60.152,3.0456,,11.97257,23.7108201251566,38.2922123910591,0.0,0.0
ISR,1972,60.052,3.225,,12.88147,24.3202826891216,34.5553065598344,0.0,0.0
ISR,1973,59.946,3.2779,,20.03237,23.5258582982763,44.5041889952605,0.0,0.0
ISR,1974,59.724,3.3772,,39.67998,22.753792495847,41.6012894894282,0.0,0.0
ISR,1975,59.378,3.4553,,39.30674,23.9615811591161,46.0096826341291,0.0,0.0
ISR,1976,59.002,3.5331,,31.31087,27.5703693179353,43.2419436443159,0.0,0.0
ISR,1977,58.654,3.613,22571.62,34.61672,31.9819648997391,42.1509255796685,0.0,0.0
ISR,1978,58.384,3.6926,25502.522,50.55094,38.201712541405,52.2626466127152,0.0,0.0
ISR,1979,58.21,3.7864,29332.552,78.31003,35.2610761817171,48.080495557922,0.0,0.0
ISR,1980,58.145,3.8777,32516.661,131.025,37.0057716808214,47.1545347028292,0.0,0.0
ISR,1981,58.175,3.9498,37494.156,116.8,35.8361440281025,47.6409454547132,0.0,0.0
ISR,1982,58.226,4.0207,40639.705,120.3644,30.9015545090047,41.9766889799487,0.0,0.0
ISR,1983,58.315,4.1061,43650.019,145.9515,28.3711196638207,38.5060856841131,0.0,0.0
ISR,1984,58.567,4.1591,45646.847,373.2157,32.9078097409645,41.0508542307913,0.0,0.0
ISR,1985,58.641,4.233,48991.413,308.7932,36.9514650882165,42.6984210341518,0.0,0.0
ISR,1986,58.776,4.2988,52072.2,47.96489,32.6692193753041,37.1309621841093,0.0,0.0
ISR,1987,58.948,4.3689,57169.409,19.09385,32.2481558529863,40.4038502745432,0.0,0.0
ISR,1988,59.096,4.4417,60908.347,16.44022,29.0839631541528,34.3345663183633,0.0,0.0
ISR,1989,59.295,4.5182,63659.952,20.30338,31.27155208572,34.9435813433165,0.0,0.0
ISR,1990,59.628,4.6602,70874.131,17.26479,29.5922028866755,34.5079909714913,0.0,0.0
ISR,1991,60.061,4.9491,78931.918,19.02399,25.3914078987385,33.2385503364236,0.0,0.0
ISR,1992,60.4,5.1235,86994.815,12.02224,25.9248977977388,31.8617757529359,0.0,0.0
ISR,1993,60.597,5.2614,92722.183,10.98015,27.641735890144,35.5119381631537,0.0,0.0
ISR,1994,60.757,5.3993,101736.48,12.27874,27.6473931258447,35.2693377922372,0.0,0.0
ISR,1995,60.915,5.5449,110728.163,9.940259,27.3703062598715,35.126204356564,0.0,0.0
ISR,1996,60.857,5.6851,118493.2,11.39623,26.9452691242935,34.0795093278352,0.0,0.0
ISR,1997,61.054,5.8289,125234.493,8.956639,27.8236325847968,32.5028863479361,0.0,0.0
ISR,1998,61.245,5.9707,131947.461,5.496829,28.5181801037441,31.1180294392935,0.0,0.0
ISR,1999,61.454,6.1253,138642.263,5.175056,32.5696289383046,35.1066160154689,0.0,0.0
ISR,2000,61.624,6.2892,157214.843,1.053575,35.4715055236002,35.5661311967819,0.0,0.0
ISR,2001,61.731,6.439,160816.202,1.153505,31.2291870733181,33.6151317271063,0.0,0.0
ISR,2002,61.761,6.57,166121.219,5.756579,32.8075652854438,35.7149542426324,0.0,0.0
ISR,2003,61.744,6.6897,159795.176,0.7257646,34.5321509116129,35.2867974779808,0.0,0.0
ISR,2004,61.725,6.809,171959.472,-0.4117344,39.0466637200754,38.9708829393242,0.0,0.0
ISR,2005,61.738,6.930128,172243.315,1.312662,40.7355232672085,40.8490784038489,0.0,0.0
ISR,2006,61.767,7.053707,181326.484,2.060804,40.7582781602551,40.6086194149431,0.0,0.0
ISR,2007,61.819,7.180115,197446.979,0.4598161,40.4423963814759,41.3599784657867,0.0,0.0
ISR,2008,61.878,7.308795,200719.741,4.557214,38.4342504289409,39.0686031356612,0.0,0.0
ISR,2009,62.314,7.485565,205786.471,3.340312,33.194579657013,30.6956504331723,0.0,0.0
ISR,2010,62.151,7.623561,219755.294,2.71664,34.7633742078502,32.8616021220365,0.0,0.0
ISR,2011,61.806,7.765832,236754.913,3.478573,35.4452382368656,35.618910674532,0.0,0.0
ISR,2012,61.553,7.910525,250707.948,1.689482,36.0506909940587,36.0587778013869,0.0,0.0
ISR,2013,61.255,8.059456,275250.515,1.576212,33.7834630809085,31.9124708216081,0.0,0.0
ISR,2014,61.017,8.215668,281527.436,0.4864956,32.27334761962,30.548358828595,0.0,0.0
ISR,2015,60.77,8.380149,297285.641,-0.6343907,31.5178427707636,28.2301949664621,0.0,0.0
ISR,2016,60.516,8.546009,322994.484,-0.5460349,30.0239876137218,28.310379352853,0.0,0.0
ISR,2017,60.276,8.7133,338372.035,0.2449531,28.8423840103742,27.6422776975007,0.0,0.0
ISR,2018,59.966,8.872943,358359.666,0.8173239,29.8022941242664,29.1558010929717,0.0,0.0
SVN,1950,77.079,,,,,,1.0,1.0
SVN,1951,76.408,,,,,,1.0,1.0
SVN,1952,76.181,,,,,,1.0,1.0
SVN,1953,75.851,,,,,,1.0,1.0
SVN,1954,75.612,,,,,,1.0,1.0
SVN,1955,75.394,,,,,,1.0,1.0
SVN,1956,75.1,,,,,,1.0,1.0
SVN,1957,74.954,,,,,,1.0,1.0
SVN,1958,74.788,,,,,,1.0,1.0
SVN,1959,74.768,,,,,,1.0,1.0
SVN,1960,76.994,1.580145,,,,,1.0,1.0
SVN,1961,76.802,1.59545,,,,,1.0,1.0
SVN,1962,76.995,1.60498,,,,,1.0,1.0
SVN,1963,77.13,1.614414,,,,,1.0,1.0
SVN,1964,76.908,1.630553,,,,,1.0,1.0
SVN,1965,76.551,1.650413,,,,,1.0,1.0
SVN,1966,77.291,1.669606,,,,,1.0,1.0
SVN,1967,76.917,1.690939,,,,,1.0,1.0
SVN,1968,77.08,1.703708,,,,,1.0,1.0
SVN,1969,65.895,1.714022,,,,,1.0,1.0
SVN,1970,66.016,1.726513,,,,,1.0,1.0
SVN,1971,65.91,1.729941,,,,,1.0,1.0
SVN,1972,65.941,1.741343,,,,,1.0,1.0
SVN,1973,65.882,1.753296,,,,,1.0,1.0
SVN,1974,65.739,1.76604,,,,,1.0,1.0
SVN,1975,65.579,1.778454,,,,,1.0,1.0
SVN,1976,65.458,1.786977,,,,,1.0,1.0
SVN,1977,65.355,1.799384,,,,,1.0,1.0
SVN,1978,65.247,1.810997,,,,,1.0,1.0
SVN,1979,65.169,1.824001,,,,,1.0,1.0
SVN,1980,65.269,1.884477,,,,,1.0,1.0
SVN,1981,65.977,1.896133,,42.62295,,,1.0,1.0
SVN,1982,66.485,1.910335,,30.11255,,,1.0,1.0
SVN,1983,66.983,1.922322,,40.21349,,,1.0,1.0
SVN,1984,67.361,1.932154,,53.67198,,,1.0,1.0
SVN,1985,67.556,1.94164,,79.40636,,,1.0,1.0
SVN,1986,68.111,1.980718,,95.8865,,,1.0,1.0
SVN,1987,68.213,1.989462,,132.0727,,,1.0,1.0
SVN,1988,68.295,1.999988,,198.7537,,,1.0,1.0
SVN,1989,68.372,1.999404,,1281.444,,,1.0,1.0
SVN,1990,68.543,1.99809,24676.973,552.0835,81.0364560503497,71.0679289140331,1.0,1.0
SVN,1991,68.752,2.001768,23240.939,114.8329,74.5857531227046,67.1938182052637,1.0,1.0
SVN,1992,68.976,1.995832,22471.827,209.9338,56.3784268870817,50.8470915661934,1.0,1.0
SVN,1993,69.119,1.990623,23658.354,31.76213,52.4580342885198,52.1851533657635,1.0,1.0
SVN,1994,69.314,1.98885,25450.859,20.99182,53.5492823115021,52.2953336726938,1.0,1.0
SVN,1995,69.291,1.987505,27051.747,13.46372,45.4376830400216,47.6790813213839,1.0,1.0
SVN,1996,69.504,1.991169,28383.946,9.864456,46.1309032794216,47.3784334704636,1.0,1.0
SVN,1997,69.724,1.986848,30340.383,8.359679,47.5618068807887,48.6995075753991,1.0,1.0
SVN,1998,69.806,1.982603,31815.854,7.891166,47.4961462552923,49.1879945402109,1.0,1.0
SVN,1999,69.91,1.985557,33876.846,6.155588,44.106139148581,48.4357310007174,1.0,1.0
SVN,2000,70.096,1.990272,35818.652,8.911745,50.1351760015691,53.8125963606087,1.0,1.0
SVN,2001,70.131,1.992035,37762.261,8.379666,51.7466332397125,52.7874415597533,1.0,1.0
SVN,2002,70.193,1.995718,40372.33,7.480778,52.3211889391269,51.3300927126769,1.0,1.0
SVN,2003,70.352,1.996773,42091.237,5.544164,51.0035937879827,51.3210308672149,1.0,1.0
SVN,2004,70.361,1.997004,45416.216,3.592976,55.054787480956,56.5017518934722,1.0,1.0
SVN,2005,70.295,2.001114,47716.594,2.451501,59.811270228873,60.451344884188,1.0,1.0
SVN,2006,70.236,2.008516,51548.468,2.457924,64.8702151703563,64.9181797635549,1.0,1.0
SVN,2007,70.059,2.019406,55572.363,3.657496,67.899070077043,69.2280762529821,1.0,1.0
SVN,2008,69.728,2.022629,59839.586,5.647424,66.3132541542626,68.4182703779358,1.0,1.0
SVN,2009,69.526,2.042335,56209.216,0.8392622,57.2642886880313,55.857583552436,1.0,1.0
SVN,2010,69.342,2.049261,57049.221,1.80117,64.274822462539,63.2166574217778,1.0,1.0
SVN,2011,69.142,2.052496,59391.555,1.802852,70.2471446678583,69.0307597086091,1.0,1.0
SVN,2012,68.67,2.056262,59745.667,2.597414,72.8915890765118,69.492842906118,1.0,1.0
SVN,2013,68.183,2.059114,61744.434,1.769201,74.2164745894209,69.5398803988415,1.0,1.0
SVN,2014,67.647,2.061623,63653.392,0.1993438,76.1517426857157,69.3980069475895,1.0,1.0
SVN,2015,67.053,2.063077,65265.909,-0.5255523,77.1486775525979,69.1471778902094,1.0,1.0
SVN,2016,66.43,2.064241,70079.359,-0.05499954,77.5981672180721,69.0596088021838,1.0,1.0
SVN,2017,65.863,2.066161,75434.833,1.429107,83.1274938434698,74.1526580744803,1.0,1.0
SVN,2018,65.258,2.07005,80706.96,1.738609,84.7956123099294,76.3066584691878,1.0,1.0
OECD,1950,63.891,,,,,,0.0,0.0
OECD,1951,63.635,,,,,,0.0,0.0
OECD,1952,63.424,,,,,,0.0,0.0
OECD,1953,63.237,,,,,,0.0,0.0
OECD,1954,63.024,,,,,,0.0,0.0
OECD,1955,62.82,,,,,,0.0,0.0
OECD,1956,62.643,,,,,,0.0,0.0
OECD,1957,62.422,,,,,,0.0,0.0
OECD,1958,62.232,,,,,,0.0,0.0
OECD,1959,62.056,,,,,,0.0,0.0
OECD,1960,61.838,,,,,,0.0,0.0
OECD,1961,61.612,,,,,,0.0,0.0
OECD,1962,61.716,,,,,,0.0,0.0
OECD,1963,61.806,,,,,,0.0,0.0
OECD,1964,61.863,,,,,,0.0,0.0
OECD,1965,61.879,,,,,,0.0,0.0
OECD,1966,61.942,,,,,,0.0,0.0
OECD,1967,61.963,,,,,,0.0,0.0
OECD,1968,62.006,,,,,,0.0,0.0
OECD,1969,62.053,,,,,,0.0,0.0
OECD,1970,62.128,,3228755.234,,,,0.0,0.0
OECD,1971,62.164,,3520712.199,5.718776,,,0.0,0.0
OECD,1972,62.286,,3875143.994,5.165272,,,0.0,0.0
OECD,1973,62.432,,4342950.868,8.196623,,,0.0,0.0
OECD,1974,62.594,,4786148.992,14.08299,,,0.0,0.0
OECD,1975,62.761,,5251286.96,11.86703,,,0.0,0.0
OECD,1976,62.978,,5811454.072,9.255682,,,0.0,0.0
OECD,1977,63.192,,6398623.185,10.17436,,,0.0,0.0
OECD,1978,63.42,,7155512.231,9.165846,,,0.0,0.0
OECD,1979,63.662,,8050915.606,11.25452,,,0.0,0.0
OECD,1980,63.915,,8893666.884,14.78435,,,0.0,0.0
OECD,1981,64.181,,9957055.929,11.99713,,,0.0,0.0
OECD,1982,64.493,,10585023.015,10.68216,,,0.0,0.0
OECD,1983,64.804,,11326269.946,10.53447,,,0.0,0.0
OECD,1984,65.112,,12293174.483,8.888023,,,0.0,0.0
OECD,1985,65.306,,13155630.392,7.640841,,,0.0,0.0
OECD,1986,65.483,,13820988.397,6.814365,,,0.0,0.0
OECD,1987,65.622,,14687318.445,9.107717,,,0.0,0.0
OECD,1988,65.738,,15898198.63,9.846811,,,0.0,0.0
OECD,1989,65.817,,17143679.224,6.389079,,,0.0,0.0
OECD,1990,65.88,,18320695.275,7.089481,,,0.0,0.0
OECD,1991,65.917,,19226009.333,6.642619,,,0.0,0.0
OECD,1992,65.956,,20114937.046,5.338038,,,0.0,0.0
OECD,1993,65.978,,20890829.98,4.65259,,,0.0,0.0
OECD,1994,66.014,,22041324.728,4.727844,,,0.0,0.0
OECD,1995,66.077,,23079861.966,5.832391,,,0.0,0.0
OECD,1996,66.137,,24278995.38,5.328156,,,0.0,0.0
OECD,1997,66.219,,25598326.948,4.527972,,,0.0,0.0
OECD,1998,66.296,,26479081.061,3.983611,,,0.0,0.0
OECD,1999,66.36,,27713187.967,3.533901,,,0.0,0.0
OECD,2000,66.402,,29632972.83,3.887221,,,0.0,0.0
OECD,2001,66.463,,30777860.379,3.562861,,,0.0,0.0
OECD,2002,66.533,,31976054.07,2.726631,,,0.0,0.0
OECD,2003,66.614,,33154852.849,2.446927,,,0.0,0.0
OECD,2004,66.695,,35161855.005,2.330107,,,0.0,0.0
OECD,2005,66.746,,37097221.318,2.609741,,,0.0,0.0
OECD,2006,66.786,,39839313.91,2.646561,,,0.0,0.0
OECD,2007,66.799,,42078405.705,2.466244,,,0.0,0.0
OECD,2008,66.751,,43489880.197,3.591887,,,0.0,0.0
OECD,2009,66.691,,42629223.414,0.4059252,,,0.0,0.0
OECD,2010,66.665,,44569811.713,1.772034,,,0.0,0.0
OECD,2011,66.602,,46620619.354,2.80098,,,0.0,0.0
OECD,2012,66.357,,48147499.474,2.174022,,,0.0,0.0
OECD,2013,66.12,,50184298.122,1.607555,,,0.0,0.0
OECD,2014,65.88,,51997210.977,1.764129,,,0.0,0.0
OECD,2015,65.692,,53868501.377,0.645043,,,0.0,0.0
OECD,2016,65.501,,56115409.805,1.150078,,,0.0,0.0
OECD,2017,65.298,,58583522.137,2.264843,,,0.0,0.0
OECD,2018,65.104,,61264840.951,2.62704,,,0.0,0.0
LVA,1950,64.428,,,,,,1.0,1.0
LVA,1951,64.778,,,,,,1.0,1.0
LVA,1952,65.165,,,,,,1.0,1.0
LVA,1953,65.565,,,,,,1.0,1.0
LVA,1954,65.947,,,,,,1.0,1.0
LVA,1955,66.284,,,,,,1.0,1.0
LVA,1956,66.594,,,,,,1.0,1.0
LVA,1957,66.891,,,,,,1.0,1.0
LVA,1958,67.136,,,,,,1.0,1.0
LVA,1959,67.302,,,,,,1.0,1.0
LVA,1960,67.384,2.129586,,,,,1.0,1.0
LVA,1961,67.256,2.15766,,,,,1.0,1.0
LVA,1962,67.121,2.185878,,,,,1.0,1.0
LVA,1963,66.988,2.213803,,,,,1.0,1.0
LVA,1964,66.875,2.240945,,,,,1.0,1.0
LVA,1965,66.788,2.266941,,,,,1.0,1.0
LVA,1966,66.644,2.291465,,,,,1.0,1.0
LVA,1967,66.556,2.3145,,,,,1.0,1.0
LVA,1968,66.507,2.336322,,,,,1.0,1.0
LVA,1969,66.457,2.357395,,,,,1.0,1.0
LVA,1970,66.34,2.359164,,,,,1.0,1.0
LVA,1971,66.273,2.376389,,,,,1.0,1.0
LVA,1972,66.124,2.395674,,,,,1.0,1.0
LVA,1973,66.111,2.415819,,,,,1.0,1.0
LVA,1974,66.17,2.437186,,,,,1.0,1.0
LVA,1975,66.221,2.45613,,,,,1.0,1.0
LVA,1976,66.308,2.470989,,,,,1.0,1.0
LVA,1977,66.401,2.485073,,,,,1.0,1.0
LVA,1978,66.491,2.497921,,,,,1.0,1.0
LVA,1979,66.536,2.505953,,,,,1.0,1.0
LVA,1980,66.575,2.511701,,,,,1.0,1.0
LVA,1981,66.707,2.519421,,,,,1.0,1.0
LVA,1982,66.888,2.53108,,,,,1.0,1.0
LVA,1983,66.969,2.546011,,,,,1.0,1.0
LVA,1984,66.991,2.562047,,,,,1.0,1.0
LVA,1985,67.062,2.578873,,,,,1.0,1.0
LVA,1986,67.085,2.599892,,,,,1.0,1.0
